 

stn;time;tre200d0
GVE;20110708;18.6
GVE;20110709;22.4
GVE;20110710;19.3
GVE;20110711;21.7
GVE;20110712;22.9
GVE;20110713;18.2
GVE;20110714;17.1
GVE;20110715;16.9
GVE;20110716;19.7
GVE;20110717;16.2
GVE;20110718;15.6
GVE;20110719;12.8
GVE;20110720;14.0
GVE;20110721;15.4
GVE;20110722;17.1
GVE;20110723;16.1
GVE;20110724;13.1
GVE;20110725;14.0
GVE;20110726;15.9
GVE;20110727;17.2
GVE;20110728;17.0
GVE;20110729;18.0
GVE;20110730;18.4
GVE;20110731;17.8
GVE;20110801;18.8
GVE;20110802;21.3
GVE;20110803;22.0
GVE;20110804;21.5
GVE;20110805;20.5
GVE;20110806;20.1
GVE;20110807;20.2
GVE;20110808;18.2
GVE;20110809;16.1
GVE;20110810;15.5
GVE;20110811;18.5
GVE;20110812;18.8
GVE;20110813;21.1
GVE;20110814;20.9
GVE;20110815;20.7
GVE;20110816;20.3
GVE;20110817;21.7
GVE;20110818;23.9
GVE;20110819;24.8
GVE;20110820;24.5
GVE;20110821;24.1
GVE;20110822;25.3
GVE;20110823;25.3
GVE;20110824;22.4
GVE;20110825;22.3
GVE;20110826;18.8
GVE;20110827;13.3
GVE;20110828;14.6
GVE;20110829;16.3
GVE;20110830;16.2
GVE;20110831;19.5
GVE;20110901;19.4
GVE;20110902;20.9
GVE;20110903;19.6
GVE;20110904;18.9
GVE;20110905;17.1
GVE;20110906;16.3
GVE;20110907;18.0
GVE;20110908;19.6
GVE;20110909;20.2
GVE;20110910;21.9
GVE;20110911;21.0
GVE;20110912;18.8
GVE;20110913;19.0
GVE;20110914;19.1
GVE;20110915;16.9
GVE;20110916;19.2
GVE;20110917;18.7
GVE;20110918;12.8
GVE;20110919;10.9
GVE;20110920;12.1
GVE;20110921;13.4
GVE;20110922;15.0
GVE;20110923;14.3
GVE;20110924;15.2
GVE;20110925;16.9
GVE;20110926;16.6
GVE;20110927;16.2
GVE;20110928;16.5
GVE;20110929;16.3
GVE;20110930;15.8
GVE;20111001;15.4
GVE;20111002;15.5
GVE;20111003;15.9
GVE;20111004;15.4
GVE;20111005;14.4
GVE;20111006;14.9
GVE;20111007;10.3
GVE;20111008;8.0
GVE;20111009;9.0
GVE;20111010;13.2
GVE;20111011;13.3
GVE;20111012;12.9
GVE;20111013;14.3
GVE;20111014;12.3
GVE;20111015;10.6
GVE;20111016;10.8
GVE;20111017;10.0
GVE;20111018;11.6
GVE;20111019;10.1
GVE;20111020;6.4
GVE;20111021;5.5
GVE;20111022;4.8
GVE;20111023;6.2
GVE;20111024;8.0
GVE;20111025;9.5
GVE;20111026;8.4
GVE;20111027;8.2
GVE;20111028;10.1
GVE;20111029;11.6
GVE;20111030;12.6
GVE;20111031;12.0
GVE;20111101;12.4
GVE;20111102;11.3
GVE;20111103;10.5
GVE;20111104;10.6
GVE;20111105;10.3
GVE;20111106;9.6
GVE;20111107;10.7
GVE;20111108;10.7
GVE;20111109;9.6
GVE;20111110;8.5
GVE;20111111;8.2
GVE;20111112;7.4
GVE;20111113;7.5
GVE;20111114;6.0
GVE;20111115;5.3
GVE;20111116;4.1
GVE;20111117;2.8
GVE;20111118;2.7
GVE;20111119;3.8
GVE;20111120;5.1
GVE;20111121;3.5
GVE;20111122;3.8
GVE;20111123;3.4
GVE;20111124;4.0
GVE;20111125;2.4
GVE;20111126;2.5
GVE;20111127;2.4
GVE;20111128;3.5
GVE;20111129;6.4
GVE;20111130;6.6
GVE;20111201;7.1
GVE;20111202;9.7
GVE;20111203;7.1
GVE;20111204;9.1
GVE;20111205;7.3
GVE;20111206;5.0
GVE;20111207;7.0
GVE;20111208;5.8
GVE;20111209;6.5
GVE;20111210;7.9
GVE;20111211;4.7
GVE;20111212;5.0
GVE;20111213;3.8
GVE;20111214;7.9
GVE;20111215;6.1
GVE;20111216;7.0
GVE;20111217;2.4
GVE;20111218;0.8
GVE;20111219;-1.4
GVE;20111220;-0.3
GVE;20111221;1.6
GVE;20111222;4.0
GVE;20111223;4.7
GVE;20111224;3.5
GVE;20111225;-0.5
GVE;20111226;-0.7
GVE;20111227;-0.3
GVE;20111228;-0.7
GVE;20111229;2.9
GVE;20111230;2.1
GVE;20111231;3.8
GVE;20120101;7.5
GVE;20120102;7.0
GVE;20120103;3.4
GVE;20120104;5.3
GVE;20120105;4.7
GVE;20120106;1.9
GVE;20120107;0.5
GVE;20120108;4.2
GVE;20120109;2.8
GVE;20120110;2.8
GVE;20120111;2.5
GVE;20120112;1.5
GVE;20120113;0.5
GVE;20120114;2.1
GVE;20120115;-0.7
GVE;20120116;-2.8
GVE;20120117;-3.3
GVE;20120118;-1.6
GVE;20120119;4.2
GVE;20120120;5.6
GVE;20120121;5.0
GVE;20120122;7.4
GVE;20120123;5.1
GVE;20120124;4.6
GVE;20120125;4.3
GVE;20120126;5.1
GVE;20120127;5.0
GVE;20120128;3.0
GVE;20120129;2.1
GVE;20120130;1.3
GVE;20120131;-0.5
GVE;20120201;-2.5
GVE;20120202;-5.5
GVE;20120203;-8.1
GVE;20120204;-8.8
GVE;20120205;-9.2
GVE;20120206;-8.3
GVE;20120207;-9.1
GVE;20120208;-7.6
GVE;20120209;-5.5
GVE;20120210;-6.0
GVE;20120211;-7.5
GVE;20120212;-6.8
GVE;20120213;-5.7
GVE;20120214;-2.3
GVE;20120215;0.5
GVE;20120216;2.3
GVE;20120217;1.1
GVE;20120218;0.6
GVE;20120219;3.6
GVE;20120220;1.2
GVE;20120221;-0.7
GVE;20120222;-0.6
GVE;20120223;0.8
GVE;20120224;3.5
GVE;20120225;4.4
GVE;20120226;4.6
GVE;20120227;2.6
GVE;20120228;3.5
GVE;20120229;5.4
GVE;20120301;5.9
GVE;20120302;7.2
GVE;20120303;9.0
GVE;20120304;7.6
GVE;20120305;4.9
GVE;20120306;4.2
GVE;20120307;4.7
GVE;20120308;5.6
GVE;20120309;5.2
GVE;20120310;5.2
GVE;20120311;8.6
GVE;20120312;9.7
GVE;20120313;9.6
GVE;20120314;8.3
GVE;20120315;8.4
GVE;20120316;10.9
GVE;20120317;11.4
GVE;20120318;7.0
GVE;20120319;5.0
GVE;20120320;6.6
GVE;20120321;8.8
GVE;20120322;9.3
GVE;20120323;10.3
GVE;20120324;10.7
GVE;20120325;11.6
GVE;20120326;11.0
GVE;20120327;11.2
GVE;20120328;11.0
GVE;20120329;12.5
GVE;20120330;12.8
GVE;20120331;11.5
GVE;20120401;9.6
GVE;20120402;11.1
GVE;20120403;14.0
GVE;20120404;11.4
GVE;20120405;10.9
GVE;20120406;11.7
GVE;20120407;9.5
GVE;20120408;6.1
GVE;20120409;7.0
GVE;20120410;11.5
GVE;20120411;7.6
GVE;20120412;7.8
GVE;20120413;8.9
GVE;20120414;7.7
GVE;20120415;6.9
GVE;20120416;7.6
GVE;20120417;8.4
GVE;20120418;8.9
GVE;20120419;7.4
GVE;20120420;8.2
GVE;20120421;9.6
GVE;20120422;8.9
GVE;20120423;8.5
GVE;20120424;7.0
GVE;20120425;10.7
GVE;20120426;16.3
GVE;20120427;14.2
GVE;20120428;18.0
GVE;20120429;18.5
GVE;20120430;12.5
GVE;20120501;12.4
GVE;20120502;12.4
GVE;20120503;13.3
GVE;20120504;15.2
GVE;20120505;13.3
GVE;20120506;12.9
GVE;20120507;13.3
GVE;20120508;11.9
GVE;20120509;16.7
GVE;20120510;18.9
GVE;20120511;22.0
GVE;20120512;16.0
GVE;20120513;11.8
GVE;20120514;11.5
GVE;20120515;10.9
GVE;20120516;7.7
GVE;20120517;10.0
GVE;20120518;14.4
GVE;20120519;14.5
GVE;20120520;16.7
GVE;20120521;13.6
GVE;20120522;12.8
GVE;20120523;16.7
GVE;20120524;19.0
GVE;20120525;18.8
GVE;20120526;17.7
GVE;20120527;18.5
GVE;20120528;17.9
GVE;20120529;18.5
GVE;20120530;19.5
GVE;20120531;19.6
GVE;20120601;20.0
GVE;20120602;20.9
GVE;20120603;16.7
GVE;20120604;14.8
GVE;20120605;16.8
GVE;20120606;16.0
GVE;20120607;19.1
GVE;20120608;16.2
GVE;20120609;16.2
GVE;20120610;14.4
GVE;20120611;14.9
GVE;20120612;12.8
GVE;20120613;13.0
GVE;20120614;15.0
GVE;20120615;20.2
GVE;20120616;22.7
GVE;20120617;21.4
GVE;20120618;22.9
GVE;20120619;20.3
GVE;20120620;20.7
GVE;20120621;20.9
GVE;20120622;18.9
GVE;20120623;18.2
GVE;20120624;20.8
GVE;20120625;20.7
GVE;20120626;20.7
GVE;20120627;21.6
GVE;20120628;24.3
GVE;20120629;26.3
GVE;20120630;24.6
GVE;20120701;17.9
GVE;20120702;16.6
GVE;20120703;19.3
GVE;20120704;19.8
GVE;20120705;19.7
GVE;20120706;19.4
GVE;20120707;21.4
GVE;20120708;20.7
GVE;20120709;21.2
GVE;20120710;19.1
GVE;20120711;19.4
GVE;20120712;17.7
GVE;20120713;18.8
GVE;20120714;19.3
GVE;20120715;15.8
GVE;20120716;16.0
GVE;20120717;19.2
GVE;20120718;22.1
GVE;20120719;22.5
GVE;20120720;18.8
GVE;20120721;17.5
GVE;20120722;17.9
GVE;20120723;18.5
GVE;20120724;20.5
GVE;20120725;22.4
GVE;20120726;23.4
GVE;20120727;25.6
GVE;20120728;22.7
GVE;20120729;19.7
GVE;20120730;19.6
GVE;20120731;21.0
GVE;20120801;22.5
GVE;20120802;23.4
GVE;20120803;22.3
GVE;20120804;20.6
GVE;20120805;19.4
GVE;20120806;17.8
GVE;20120807;17.8
GVE;20120808;19.0
GVE;20120809;20.2
GVE;20120810;20.7
GVE;20120811;19.9
GVE;20120812;20.2
GVE;20120813;20.7
GVE;20120814;21.3
GVE;20120815;23.6
GVE;20120816;19.7
GVE;20120817;20.6
GVE;20120818;22.5
GVE;20120819;24.1
GVE;20120820;25.5
GVE;20120821;25.0
GVE;20120822;25.6
GVE;20120823;23.5
GVE;20120824;22.6
GVE;20120825;20.9
GVE;20120826;17.5
GVE;20120827;16.6
GVE;20120828;19.0
GVE;20120829;19.1
GVE;20120830;17.0
GVE;20120831;12.7
GVE;20120901;13.4
GVE;20120902;15.7
GVE;20120903;18.2
GVE;20120904;19.6
GVE;20120905;19.0
GVE;20120906;18.7
GVE;20120907;17.0
GVE;20120908;18.0
GVE;20120909;20.9
GVE;20120910;19.4
GVE;20120911;19.5
GVE;20120912;13.2
GVE;20120913;12.8
GVE;20120914;14.1
GVE;20120915;13.5
GVE;20120916;14.5
GVE;20120917;16.7
GVE;20120918;15.9
GVE;20120919;13.6
GVE;20120920;10.8
GVE;20120921;15.5
GVE;20120922;17.3
GVE;20120923;17.0
GVE;20120924;16.0
GVE;20120925;15.4
GVE;20120926;12.4
GVE;20120927;11.7
GVE;20120928;11.5
GVE;20120929;12.4
GVE;20120930;12.7
GVE;20121001;13.7
GVE;20121002;12.9
GVE;20121003;15.1
GVE;20121004;15.9
GVE;20121005;14.9
GVE;20121006;16.2
GVE;20121007;15.8
GVE;20121008;14.1
GVE;20121009;16.8
GVE;20121010;15.5
GVE;20121011;14.4
GVE;20121012;12.3
GVE;20121013;9.5
GVE;20121014;10.1
GVE;20121015;7.1
GVE;20121016;6.6
GVE;20121017;9.8
GVE;20121018;10.3
GVE;20121019;11.9
GVE;20121020;12.9
GVE;20121021;13.4
GVE;20121022;13.8
GVE;20121023;11.9
GVE;20121024;12.1
GVE;20121025;12.6
GVE;20121026;11.7
GVE;20121027;6.1
GVE;20121028;2.2
GVE;20121029;2.7
GVE;20121030;2.3
GVE;20121031;3.2
GVE;20121101;8.7
GVE;20121102;12.1
GVE;20121103;13.8
GVE;20121104;11.4
GVE;20121105;7.5
GVE;20121106;5.9
GVE;20121107;4.4
GVE;20121108;5.4
GVE;20121109;7.9
GVE;20121110;9.7
GVE;20121111;9.5
GVE;20121112;8.4
GVE;20121113;8.1
GVE;20121114;6.5
GVE;20121115;4.1
GVE;20121116;5.2
GVE;20121117;4.9
GVE;20121118;5.4
GVE;20121119;5.5
GVE;20121120;4.3
GVE;20121121;4.8
GVE;20121122;7.5
GVE;20121123;7.1
GVE;20121124;6.5
GVE;20121125;11.4
GVE;20121126;8.9
GVE;20121127;4.6
GVE;20121128;5.6
GVE;20121129;3.5
GVE;20121130;2.5
GVE;20121201;0.4
GVE;20121202;-1.3
GVE;20121203;-1.2
GVE;20121204;4.5
GVE;20121205;1.8
GVE;20121206;0.3
GVE;20121207;-0.4
GVE;20121208;0.2
GVE;20121209;-0.5
GVE;20121210;0.9
GVE;20121211;-0.7
GVE;20121212;-4.2
GVE;20121213;-3.4
GVE;20121214;1.9
GVE;20121215;7.6
GVE;20121216;8.2
GVE;20121217;5.5
GVE;20121218;4.4
GVE;20121219;1.6
GVE;20121220;1.6
GVE;20121221;4.5
GVE;20121222;4.5
GVE;20121223;7.7
GVE;20121224;6.0
GVE;20121225;10.7
GVE;20121226;7.6
GVE;20121227;7.0
GVE;20121228;5.5
GVE;20121229;3.2
GVE;20121230;6.2
GVE;20121231;1.5
GVE;20130101;4.9
GVE;20130102;1.9
GVE;20130103;0.9
GVE;20130104;2.5
GVE;20130105;4.9
GVE;20130106;4.5
GVE;20130107;4.2
GVE;20130108;1.9
GVE;20130109;0.1
GVE;20130110;0.8
GVE;20130111;3.6
GVE;20130112;1.5
GVE;20130113;2.8
GVE;20130114;1.9
GVE;20130115;-0.7
GVE;20130116;-2.9
GVE;20130117;-3.2
GVE;20130118;-3.5
GVE;20130119;-1.7
GVE;20130120;0.7
GVE;20130121;0.5
GVE;20130122;1.7
GVE;20130123;-1.6
GVE;20130124;-0.9
GVE;20130125;-0.7
GVE;20130126;-2.4
GVE;20130127;-0.5
GVE;20130128;2.3
GVE;20130129;2.5
GVE;20130130;7.8
GVE;20130131;6.6
GVE;20130201;7.9
GVE;20130202;4.7
GVE;20130203;1.9
GVE;20130204;2.9
GVE;20130205;5.4
GVE;20130206;1.3
GVE;20130207;0.3
GVE;20130208;-0.9
GVE;20130209;-1.3
GVE;20130210;-2.4
GVE;20130211;-0.8
GVE;20130212;0.6
GVE;20130213;-0.3
GVE;20130214;-3.1
GVE;20130215;1.9
GVE;20130216;0.6
GVE;20130217;1.9
GVE;20130218;0.5
GVE;20130219;-0.6
GVE;20130220;1.4
GVE;20130221;-0.4
GVE;20130222;-2.2
GVE;20130223;-2.8
GVE;20130224;-2.0
GVE;20130225;-2.2
GVE;20130226;-2.4
GVE;20130227;0.2
GVE;20130228;0.6
GVE;20130301;0.4
GVE;20130302;1.7
GVE;20130303;1.5
GVE;20130304;1.4
GVE;20130305;1.8
GVE;20130306;5.2
GVE;20130307;7.0
GVE;20130308;6.6
GVE;20130309;5.3
GVE;20130310;6.3
GVE;20130311;8.2
GVE;20130312;7.8
GVE;20130313;2.5
GVE;20130314;0.1
GVE;20130315;-0.6
GVE;20130316;1.1
GVE;20130317;4.9
GVE;20130318;2.9
GVE;20130319;5.9
GVE;20130320;6.2
GVE;20130321;6.4
GVE;20130322;6.5
GVE;20130323;6.8
GVE;20130324;4.4
GVE;20130325;2.9
GVE;20130326;2.8
GVE;20130327;4.0
GVE;20130328;5.3
GVE;20130329;3.9
GVE;20130330;5.5
GVE;20130331;5.0
GVE;20130401;4.0
GVE;20130402;6.1
GVE;20130403;5.7
GVE;20130404;6.1
GVE;20130405;7.7
GVE;20130406;8.1
GVE;20130407;6.4
GVE;20130408;5.6
GVE;20130409;7.6
GVE;20130410;11.1
GVE;20130411;11.5
GVE;20130412;10.2
GVE;20130413;11.6
GVE;20130414;13.0
GVE;20130415;15.5
GVE;20130416;16.7
GVE;20130417;16.4
GVE;20130418;18.5
GVE;20130419;8.7
GVE;20130420;6.5
GVE;20130421;9.3
GVE;20130422;10.3
GVE;20130423;10.9
GVE;20130424;13.1
GVE;20130425;15.4
GVE;20130426;15.1
GVE;20130427;7.9
GVE;20130428;6.8
GVE;20130429;9.7
GVE;20130430;12.1
GVE;20130501;14.1
GVE;20130502;13.9
GVE;20130503;11.3
GVE;20130504;12.1
GVE;20130505;13.5
GVE;20130506;13.3
GVE;20130507;13.5
GVE;20130508;15.4
GVE;20130509;15.9
GVE;20130510;12.6
GVE;20130511;11.7
GVE;20130512;10.3
GVE;20130513;11.8
GVE;20130514;16.1
GVE;20130515;12.9
GVE;20130516;10.7
GVE;20130517;10.0
GVE;20130518;10.8
GVE;20130519;9.7
GVE;20130520;11.7
GVE;20130521;10.8
GVE;20130522;10.9
GVE;20130523;9.2
GVE;20130524;7.9
GVE;20130525;7.0
GVE;20130526;8.4
GVE;20130527;11.1
GVE;20130528;11.9
GVE;20130529;8.9
GVE;20130530;10.5
GVE;20130531;9.1
GVE;20130601;11.8
GVE;20130602;13.9
GVE;20130603;13.6
GVE;20130604;12.8
GVE;20130605;16.4
GVE;20130606;18.1
GVE;20130607;18.0
GVE;20130608;16.8
GVE;20130609;14.4
GVE;20130610;14.1
GVE;20130611;16.5
GVE;20130612;17.7
GVE;20130613;19.7
GVE;20130614;17.1
GVE;20130615;21.5
GVE;20130616;22.3
GVE;20130617;23.2
GVE;20130618;24.6
GVE;20130619;24.1
GVE;20130620;18.9
GVE;20130621;18.6
GVE;20130622;19.5
GVE;20130623;17.6
GVE;20130624;13.3
GVE;20130625;13.9
GVE;20130626;14.7
GVE;20130627;12.9
GVE;20130628;13.5
GVE;20130629;13.5
GVE;20130630;15.9
GVE;20130701;18.4
GVE;20130702;21.7
GVE;20130703;17.8
GVE;20130704;18.3
GVE;20130705;19.2
GVE;20130706;20.4
GVE;20130707;21.4
GVE;20130708;21.4
GVE;20130709;21.7
GVE;20130710;21.8
GVE;20130711;21.8
GVE;20130712;21.0
GVE;20130713;20.9
GVE;20130714;21.5
GVE;20130715;21.6
GVE;20130716;22.2
GVE;20130717;20.7
GVE;20130718;20.3
GVE;20130719;20.1
GVE;20130720;20.9
GVE;20130721;23.2
GVE;20130722;24.6
GVE;20130723;23.8
GVE;20130724;23.2
GVE;20130725;24.5
GVE;20130726;25.7
GVE;20130727;26.4
GVE;20130728;23.8
GVE;20130729;17.6
GVE;20130730;19.9
GVE;20130731;20.7
GVE;20130801;23.7
GVE;20130802;25.0
GVE;20130803;25.3
GVE;20130804;23.8
GVE;20130805;25.3
GVE;20130806;23.8
GVE;20130807;19.3
GVE;20130808;18.7
GVE;20130809;18.7
GVE;20130810;19.2
GVE;20130811;19.4
GVE;20130812;21.0
GVE;20130813;21.5
GVE;20130814;17.9
GVE;20130815;18.3
GVE;20130816;20.4
GVE;20130817;21.1
GVE;20130818;22.6
GVE;20130819;22.0
GVE;20130820;19.4
GVE;20130821;18.4
GVE;20130822;18.3
GVE;20130823;20.8
GVE;20130824;17.6
GVE;20130825;16.5
GVE;20130826;15.8
GVE;20130827;15.6
GVE;20130828;16.9
GVE;20130829;17.2
GVE;20130830;17.7
GVE;20130831;18.7
GVE;20130901;17.9
GVE;20130902;17.8
GVE;20130903;17.1
GVE;20130904;19.2
GVE;20130905;20.9
GVE;20130906;22.2
GVE;20130907;19.4
GVE;20130908;17.1
GVE;20130909;15.8
GVE;20130910;15.2
GVE;20130911;12.6
GVE;20130912;12.3
GVE;20130913;14.1
GVE;20130914;16.7
GVE;20130915;15.6
GVE;20130916;12.7
GVE;20130917;11.6
GVE;20130918;14.6
GVE;20130919;13.8
GVE;20130920;13.8
GVE;20130921;13.8
GVE;20130922;13.9
GVE;20130923;13.6
GVE;20130924;14.3
GVE;20130925;17.2
GVE;20130926;18.0
GVE;20130927;17.1
GVE;20130928;16.9
GVE;20130929;16.2
GVE;20130930;16.2
GVE;20131001;16.3
GVE;20131002;16.0
GVE;20131003;15.1
GVE;20131004;16.1
GVE;20131005;15.5
GVE;20131006;14.9
GVE;20131007;14.6
GVE;20131008;14.7
GVE;20131009;13.9
GVE;20131010;9.3
GVE;20131011;7.5
GVE;20131012;6.7
GVE;20131013;10.2
GVE;20131014;11.8
GVE;20131015;12.7
GVE;20131016;13.9
GVE;20131017;12.6
GVE;20131018;9.6
GVE;20131019;13.1
GVE;20131020;14.1
GVE;20131021;12.7
GVE;20131022;11.5
GVE;20131023;13.3
GVE;20131024;11.7
GVE;20131025;12.4
GVE;20131026;15.1
GVE;20131027;17.2
GVE;20131028;17.4
GVE;20131029;10.7
GVE;20131030;8.5
GVE;20131031;7.6
GVE;20131101;10.8
GVE;20131102;14.6
GVE;20131103;10.2
GVE;20131104;8.8
GVE;20131105;7.0
GVE;20131106;12.2
GVE;20131107;13.0
GVE;20131108;12.0
GVE;20131109;9.3
GVE;20131110;7.4
GVE;20131111;5.9
GVE;20131112;3.7
GVE;20131113;6.0
GVE;20131114;5.4
GVE;20131115;5.0
GVE;20131116;4.8
GVE;20131117;5.3
GVE;20131118;5.9
GVE;20131119;5.5
GVE;20131120;2.1
GVE;20131121;1.8
GVE;20131122;1.6
GVE;20131123;5.1
GVE;20131124;6.5
GVE;20131125;3.3
GVE;20131126;1.4
GVE;20131127;-0.8
GVE;20131128;-0.5
GVE;20131129;1.3
GVE;20131130;2.4
GVE;20131201;2.3
GVE;20131202;1.2
GVE;20131203;-1.4
GVE;20131204;-1.3
GVE;20131205;0.7
GVE;20131206;1.7
GVE;20131207;0.1
GVE;20131208;-1.6
GVE;20131209;-2.3
GVE;20131210;-2.6
GVE;20131211;-1.8
GVE;20131212;-2.3
GVE;20131213;-1.1
GVE;20131214;0.0
GVE;20131215;-0.4
GVE;20131216;-1.6
GVE;20131217;-1.7
GVE;20131218;0.8
GVE;20131219;5.6
GVE;20131220;4.6
GVE;20131221;3.8
GVE;20131222;7.8
GVE;20131223;8.6
GVE;20131224;12.1
GVE;20131225;7.6
GVE;20131226;2.4
GVE;20131227;0.9
GVE;20131228;2.7
GVE;20131229;2.4
GVE;20131230;1.0
GVE;20131231;-0.4
GVE;20140101;4.1
GVE;20140102;5.2
GVE;20140103;4.9
GVE;20140104;6.0
GVE;20140105;3.8
GVE;20140106;2.6
GVE;20140107;8.2
GVE;20140108;8.5
GVE;20140109;8.5
GVE;20140110;7.5
GVE;20140111;5.4
GVE;20140112;3.8
GVE;20140113;3.8
GVE;20140114;4.5
GVE;20140115;2.0
GVE;20140116;4.0
GVE;20140117;4.0
GVE;20140118;3.9
GVE;20140119;3.8
GVE;20140120;4.3
GVE;20140121;4.0
GVE;20140122;3.8
GVE;20140123;4.5
GVE;20140124;2.7
GVE;20140125;0.9
GVE;20140126;4.9
GVE;20140127;4.4
GVE;20140128;0.8
GVE;20140129;0.1
GVE;20140130;1.6
GVE;20140131;0.8
GVE;20140201;2.3
GVE;20140202;3.8
GVE;20140203;4.2
GVE;20140204;4.2
GVE;20140205;3.2
GVE;20140206;4.9
GVE;20140207;4.4
GVE;20140208;4.3
GVE;20140209;5.1
GVE;20140210;3.7
GVE;20140211;4.0
GVE;20140212;5.7
GVE;20140213;6.4
GVE;20140214;4.8
GVE;20140215;7.2
GVE;20140216;4.6
GVE;20140217;3.6
GVE;20140218;3.8
GVE;20140219;5.8
GVE;20140220;6.5
GVE;20140221;6.0
GVE;20140222;5.3
GVE;20140223;5.9
GVE;20140224;4.5
GVE;20140225;6.3
GVE;20140226;4.9
GVE;20140227;4.3
GVE;20140228;4.3
GVE;20140301;4.3
GVE;20140302;5.4
GVE;20140303;4.3
GVE;20140304;4.6
GVE;20140305;6.8
GVE;20140306;6.6
GVE;20140307;4.9
GVE;20140308;7.0
GVE;20140309;6.9
GVE;20140310;7.2
GVE;20140311;7.1
GVE;20140312;7.0
GVE;20140313;7.7
GVE;20140314;8.5
GVE;20140315;8.7
GVE;20140316;10.1
GVE;20140317;10.1
GVE;20140318;12.3
GVE;20140319;10.9
GVE;20140320;10.6
GVE;20140321;13.8
GVE;20140322;8.5
GVE;20140323;5.1
GVE;20140324;4.0
GVE;20140325;4.6
GVE;20140326;6.3
GVE;20140327;6.4
GVE;20140328;7.8
GVE;20140329;9.3
GVE;20140330;12.4
GVE;20140331;12.1
GVE;20140401;13.0
GVE;20140402;12.4
GVE;20140403;11.7
GVE;20140404;14.0
GVE;20140405;13.9
GVE;20140406;13.6
GVE;20140407;15.5
GVE;20140408;12.9
GVE;20140409;10.6
GVE;20140410;11.2
GVE;20140411;13.0
GVE;20140412;14.2
GVE;20140413;14.0
GVE;20140414;12.8
GVE;20140415;9.8
GVE;20140416;9.0
GVE;20140417;9.0
GVE;20140418;8.2
GVE;20140419;6.3
GVE;20140420;8.8
GVE;20140421;11.3
GVE;20140422;13.1
GVE;20140423;14.5
GVE;20140424;14.2
GVE;20140425;13.6
GVE;20140426;13.8
GVE;20140427;10.3
GVE;20140428;9.2
GVE;20140429;10.5
GVE;20140430;10.5
GVE;20140501;10.8
GVE;20140502;10.9
GVE;20140503;10.5
GVE;20140504;9.6
GVE;20140505;12.2
GVE;20140506;14.3
GVE;20140507;13.2
GVE;20140508;14.6
GVE;20140509;16.2
GVE;20140510;16.2
GVE;20140511;13.0
GVE;20140512;10.5
GVE;20140513;9.1
GVE;20140514;9.1
GVE;20140515;9.9
GVE;20140516;12.2
GVE;20140517;14.0
GVE;20140518;15.3
GVE;20140519;16.7
GVE;20140520;16.5
GVE;20140521;18.3
GVE;20140522;15.7
GVE;20140523;15.2
GVE;20140524;15.0
GVE;20140525;14.9
GVE;20140526;14.5
GVE;20140527;12.6
GVE;20140528;13.6
GVE;20140529;14.7
GVE;20140530;15.8
GVE;20140531;14.6
GVE;20140601;15.5
GVE;20140602;16.8
GVE;20140603;16.1
GVE;20140604;13.8
GVE;20140605;15.3
GVE;20140606;17.6
GVE;20140607;20.7
GVE;20140608;22.8
GVE;20140609;23.8
GVE;20140610;22.9
GVE;20140611;22.3
GVE;20140612;23.1
GVE;20140613;21.6
GVE;20140614;19.7
GVE;20140615;18.7
GVE;20140616;19.2
GVE;20140617;17.8
GVE;20140618;17.1
GVE;20140619;18.0
GVE;20140620;19.4
GVE;20140621;19.6
GVE;20140622;22.2
GVE;20140623;20.3
GVE;20140624;18.1
GVE;20140625;19.4
GVE;20140626;19.4
GVE;20140627;20.8
GVE;20140628;21.3
GVE;20140629;15.3
GVE;20140630;15.8
GVE;20140701;17.1
GVE;20140702;16.5
GVE;20140703;19.3
GVE;20140704;19.6
GVE;20140705;20.7
GVE;20140706;21.4
GVE;20140707;18.1
GVE;20140708;14.1
GVE;20140709;13.2
GVE;20140710;12.6
GVE;20140711;16.4
GVE;20140712;17.7
GVE;20140713;18.1
GVE;20140714;18.2
GVE;20140715;19.4
GVE;20140716;20.8
GVE;20140717;22.4
GVE;20140718;22.8
GVE;20140719;22.2
GVE;20140720;18.9
GVE;20140721;16.0
GVE;20140722;18.5
GVE;20140723;20.4
GVE;20140724;19.5
GVE;20140725;19.6
GVE;20140726;17.4
GVE;20140727;19.1
GVE;20140728;18.4
GVE;20140729;16.0
GVE;20140730;16.6
GVE;20140731;19.5
GVE;20140801;21.3
GVE;20140802;20.5
GVE;20140803;18.3
GVE;20140804;19.6
GVE;20140805;18.8
GVE;20140806;18.8
GVE;20140807;20.3
GVE;20140808;20.8
GVE;20140809;21.6
GVE;20140810;22.9
GVE;20140811;19.0
GVE;20140812;17.4
GVE;20140813;15.4
GVE;20140814;14.7
GVE;20140815;14.8
GVE;20140816;14.3
GVE;20140817;16.1
GVE;20140818;18.9
GVE;20140819;17.7
GVE;20140820;16.1
GVE;20140821;15.6
GVE;20140822;16.7
GVE;20140823;16.3
GVE;20140824;15.3
GVE;20140825;14.6
GVE;20140826;17.1
GVE;20140827;18.9
GVE;20140828;18.6
GVE;20140829;19.5
GVE;20140830;19.7
GVE;20140831;17.6
GVE;20140901;16.2
GVE;20140902;16.6
GVE;20140903;16.5
GVE;20140904;17.2
GVE;20140905;18.2
GVE;20140906;18.6
GVE;20140907;19.8
GVE;20140908;20.5
